5591,4770,2495
5415,4684,1978
5495,5101,1976
5610,4939,2850
5529,4934,3246
5512,5162,2798
5581,4721,2446
5538,4737,2027
5452,4835,1784
5678,4837,2550
5892,5294,3213
5870,5357,3350
5837,5078,3103
6060,4987,2504
6422,4647,2289
6416,4589,2685
6375,4945,2959
6365,4813,2817
6324,5048,2953
6271,5240,3446
6045,4791,3361
6124,4883,2625
6248,5051,2555
5901,4783,3695
5454,4897,4788
5508,4909,4926
5863,4584,4201
5888,4766,3316
5892,4817,3297
5894,5014,4062
5761,5193,4554
5848,4944,4712
5962,5122,5484
6071,4697,5745
5979,4419,4954
5682,4878,4760
5682,4985,5141
5852,5034,5812
6056,5009,6284
5905,4975,5823
5380,4967,5278
5174,4966,5392
5281,4762,6016
5394,4489,6016
5609,4504,5613
5699,4735,6165
5479,5077,6787
5298,4968,6830
5163,4936,6711
5282,5123,6203
5489,4855,5902
5317,5158,6172
5295,5599,6384
5216,5288,6369
4915,5273,5783
4844,4901,5280
4765,4530,5201
4843,5021,5559
5066,4876,6777
5102,4745,6903
5116,5225,5873
5258,5345,5161
5254,5417,4835
4855,5364,5398
4694,5198,6009
4806,5148,5564
4801,4800,4872
4852,4834,4752
4721,5496,5130
4609,5662,5528
4491,5528,5174
4378,5661,4419
4548,5441,4440
4512,5082,5137
4575,5028,5532
4756,5054,4900
4572,5220,4229
4604,5131,4741
4982,4929,5507
4961,5128,5498
4482,5188,4575
4130,5444,3919
4302,5667,4578
4660,5104,5388
4605,5149,5434
4332,5453,4854
3998,5534,4418
3904,5961,4737
4396,5610,5166
4744,5091,5387
4738,5156,5421
4767,5107,5364
4560,4684,5804
4339,4374,6118
4494,4561,5293
4477,4874,4284
4358,5077,4108
4445,5059,4455
4375,5375,5200
4272,5451,5626
4327,5167,4930
4564,5377,4222
4641,5357,4664
4357,5330,5753
4399,5146,6342
4726,4717,6001
4983,4886,5255
4977,4876,4686
4708,4576,4593
4664,4858,5289
4823,4985,6095
5054,4921,5649
5088,5110,4650
4936,4568,4297
4952,4311,4415
4958,4779,5225
4841,4668,5770
4743,4751,5308
4836,4700,5331
4949,4363,5523
4948,4807,4967
4834,4985,4719
4792,5017,4986
4959,5107,4921
5020,4863,4645
4937,4913,4491
4804,4579,4304
4918,4167,4141
5228,4348,4170
5250,4381,4255
5098,4267,4181
5133,4564,4130
5194,4788,4445
5031,4671,4690
4949,4997,4732
4992,4924,4847
4998,4672,4590
5186,5007,4046
5376,4976,3342
5362,4909,2829
5389,4777,3236
5216,4875,4124
4847,5458,4499
4680,5491,3675
4919,5292,2496
5322,5356,2186
5431,5392,2851
5278,5278,3954
4862,4917,4187
4727,4568,3891
5051,5026,4745
5171,5373,5528
5067,5057,4231
4882,5122,2308
4651,5243,2373
4559,5503,3868
4681,5545,4580
4649,4971,4536
4548,5191,3579
4822,5570,2020
5075,5427,1961
4931,5470,2821
4617,5342,3582
4444,5256,4348
4556,5535,4511
4643,5493,4083
4498,5136,3714
4316,5150,4123
4238,5114,4855
4468,5375,4904
4624,5762,4437
4489,5224,3865
4379,5143,3560
4156,5062,3633
3899,4649,3887
3864,5001,4320
3986,5247,4635
3927,5300,4564
3764,5147,4250
3737,4793,4229
3898,4809,4620
4203,4863,4936
4091,4486,5197
3753,4514,5497
3778,4839,5465
3886,4842,5138
3741,5438,5124
3619,5655,5148
3725,5174,5206
3567,5265,5512
3184,5121,5183
3173,4891,4231
3258,5158,3675
3033,5188,4580
2781,5274,6071
2936,5337,6045
3464,5171,5200
3509,5072,4860
3022,4998,4866
2689,5057,5022
2674,5119,4953
2764,4984,4919
2713,5182,5501
2764,5661,5899
2984,5322,5027
3058,5296,3769
2962,5890,3985
2937,5672,5333
2844,5681,6010
2871,5727,5473
2999,5077,4566
3035,5140,3927
3126,5468,3881
3067,5349,4859
3033,5245,5757
3075,5171,5633
3163,5350,5233
3172,5334,4555
3137,4940,3774
3257,5222,3857
3376,5548,4439
3486,5304,4758
3392,5896,4769
3130,6410,4355
2993,5946,3814
3235,5676,3909
3743,5481,4541
3944,5217,4892
3765,5417,4736
3703,5514,4348
3773,5444,4012
3850,5572,3922
4115,5303,4106
4337,5297,4114
4429,5296,3563
4359,5061,3346
4232,5643,3510
4438,5633,3117
4673,4829,2799
4664,5005,3021
4452,5493,3087
4202,5872,3036
4179,6134,3281
4395,5778,3597
4760,5576,3604
4740,5259,3191
4615,5054,3080
4860,5514,3452
5244,5404,3787
5659,5004,3773
5558,5177,2901
5295,5209,2436
5353,5360,3270
5493,5647,3769
5567,5437,3761
5406,5202,4052
5184,5151,4039
4933,5375,3808
5049,5705,4093
5367,5664,4246
5458,5308,3654
5426,5145,3425
5182,4956,4203
5355,5100,4587
5550,5628,4437
5321,5371,4653
5437,5536,4752
5577,5899,5115
5527,5405,5666
5339,5301,5123
5044,5071,4180
5200,4825,4195
5368,5293,4919
5315,5337,5648
5283,5130,6352
5020,5113,6444
4938,5158,5664
5075,5681,5298
5063,5849,5466
5091,5096,5291
4954,4677,5236
4914,4897,5509
5209,4976,5708
5425,5227,6069
5516,5266,6111
5300,5028,5970
4994,5225,6288
4952,5205,6285
5069,5202,5806
5215,5056,5581
5156,4652,5911
4812,5000,6025
4573,5115,5849
4843,4636,6174
5113,4882,6369
4769,4977,6194
4482,4739,5855
4728,5367,5378
4974,5391,5292
5183,4899,5259
5354,5013,5133
5216,4762,5239
4812,4776,5381
4464,4982,5841
4538,4523,6247
4817,4518,5737
4753,4588,4961
4355,4503,4489
4247,5120,4133
4636,5154,4394
5080,4615,5518
5083,4738,5938
4806,4385,4844
4701,4433,4355
4814,5067,5187
4958,4413,5567
4986,4292,4981
4931,4550,4024
4843,4311,3398
4790,4562,3857
4772,4392,4974
4874,4161,5389
4815,4556,4925
4572,4912,4125
4598,5196,3356
4766,5271,3488
4574,4973,4400
4289,4910,4406
4539,4722,3300
4823,4228,2734
4997,4487,2950
5083,4469,3251
4906,3906,3661
4921,4188,3991
5246,4174,4399
5487,4255,4944
5172,4984,4388
4667,4827,3428
4509,4549,3652
4570,4475,3978
4803,4108,3886
4982,4488,4045
4790,5108,4173
4565,5299,3806
4472,5402,3501
4583,4741,3947
5131,4522,4630
5418,4720,4912
5051,4266,4731
4901,4393,4319
5295,4607,4225
5446,4420,4749
5206,4548,5319
4983,4640,5236
4795,4604,5064
4802,4934,5496
4978,5080,5648
5187,4949,5261
5200,4886,5292
4766,4719,5605
4469,4684,5905
4638,4855,6330
5036,4552,5969
5432,4274,5074
5368,4519,5466
5027,4360,6539
5097,4605,6580
5225,4648,5838
5000,4405,5541
4832,4853,5894
4652,4657,6109
4346,4786,6069
4220,5046,5942
4461,4723,6162
4856,5015,6944
4960,5061,7029
4756,4834,6197
4651,5158,5639
4867,5273,5475
5146,5084,5575
5287,5251,5982
5322,4940,6185
5011,4357,5925
4607,4479,5902
4731,4578,6509
4948,4972,6637
4787,5408,5902
4483,5273,5031
4507,5437,4427
4802,5537,4397
4847,5376,4899
4816,5339,5256
5052,5171,5125
5233,5129,5110
5204,5292,5309
5231,5205,5222
5145,5424,4624
4941,5764,4141
5001,5506,4473
4908,5457,4874
4444,5542,4666
4470,5604,4159
4874,5959,3683
4952,5654,3337
4809,5402,3697
4639,5818,4788
4607,5611,4523
4667,5776,2737
4805,6094,2608
5044,5457,3984
4980,5320,4489
4822,5496,4243
4848,5476,3400
4827,5899,2575
4867,6061,2985
4756,5921,3520
4530,6025,2731
4505,5832,1792
4598,5780,2752
4817,5708,4470
4755,5483,4166
4581,5950,3102
4694,5888,3145
4698,5511,3210
4706,6038,2869
4844,6015,2443
4778,5720,2088
4568,5804,2285
4545,5368,3492
4890,5198,4270
5109,5355,3336
4702,5399,2452
4129,5594,2292
3998,5558,2284
4307,5149,2884
4432,5124,3372
4375,5172,2911
4376,5209,2469
4309,5632,2877
4428,5199,3573
4755,4767,3845
4962,5094,3727
4859,5234,3751
4566,5741,3909
4493,5956,3715
4470,5187,3737
4282,4927,4051
4158,4823,3909
4017,4710,4029
3916,4977,4569
4008,4828,4611
4083,5017,4181
4046,5239,3851
4203,5167,4025
4305,5456,4429
4285,5498,4941
4351,5214,5455
4357,5224,5215
4394,5262,4497
4246,5024,5021
3990,4809,6384
4094,4607,6061
4185,4604,5028
4001,4901,5192
3845,4796,5319
3709,4848,5529
3724,5171,6462
3901,4938,6606
4207,4993,6050
4443,5006,5842
4264,4984,5660
3973,5396,5621
3926,5189,5700
4112,5064,5301
4004,5410,4977
3883,5039,5146
4132,4611,5515
4208,4646,6132
4158,4685,6652
3911,4863,6400
3587,4834,5559
3612,4920,4755
3832,5433,4458
4046,5370,5097
4212,5070,6128
4153,5124,6790
3813,4850,6606
3558,5202,5168
3798,5656,4267
4377,5308,5546
4425,5273,6402
4212,5080,5057
4224,4766,3935
4030,4817,4420
4045,5033,5346
4178,5117,5261
3942,4962,4429
3695,4716,4364
3680,4829,4855
3945,5208,4960
4222,5182,4781
4383,5152,4160
4300,4939,3241
4098,4673,3393
4489,5283,4568
4842,5815,4690
4601,5721,3548
4350,5684,3209
4172,5376,3598
4240,5076,3619
4385,5008,3475
4354,4741,2889
4242,4731,2789
4121,4865,3725
4283,4723,4262
4555,5183,4013
4814,5532,3234
4902,5044,3245
4594,5124,4103
4441,5135,3814
4531,4949,2797
4620,5082,2455
4784,5122,2826
4877,5534,3334
4832,5488,3468
4795,5200,3105
4866,5271,2812
4746,4720,2993
4806,4564,3053
4969,5024,2935
4791,4907,3290
4807,4819,3569
4761,4696,2986
4827,4070,2663
5123,4153,3509
5196,4679,4184
5240,4691,3344
5210,4920,2289
5005,4848,2786
4753,4476,3968
4779,4610,4685
4853,4519,4637
4955,4522,3879
5177,4530,3584
5216,4134,4399
5326,4311,4991
5115,4521,4313
4805,4250,3516
4823,4254,3855
4670,4095,5227
4736,4032,5930
5000,4515,5073
4966,4424,4241
5051,4327,4277
5415,4670,4845
5530,4490,5366
5496,4403,5507
5395,4780,5793
5074,5027,6201
5020,5082,6334
5124,4841,6439
5007,4781,6166
4853,4869,5626
4805,4426,5965
4801,4404,6554
4851,4830,6167
4878,4552,5547
4856,4581,5813
4898,5174,6500
4897,5090,6658
4955,4998,6517
4896,4852,6486
4549,4897,6260
4443,5619,6279
4630,5740,6800
4913,5597,6743
5015,5454,6319
4813,5157,6583
4757,5239,6815
4776,5388,6432
4740,5456,6469
4725,5787,7087
4630,5894,7079
4630,5575,5989
4688,5389,5054
4582,5178,5508
4486,4999,6231
4552,5285,6096
4639,5577,6128
4556,5904,6286
4463,6030,5766
4438,5421,5302
4448,5337,5697
4428,5567,6287
4333,5562,5941
4334,5789,5342
4563,5576,5687
4868,5254,6264
4818,5515,5725
4690,5537,4815
4660,5262,4725
4529,5605,4832
4634,6106,4785
4869,6017,4678
4900,5446,4090
4668,5502,3511
4356,5683,4178
4597,5037,5719
4937,5149,6246
4845,5562,4917
4760,5239,3521
4678,5077,3829
4734,4859,4501
4924,4610,4053
5039,4972,3305
4982,5297,3310
4766,5142,4059
4944,5024,4620
5282,4871,3691
5286,4809,1864
5121,5161,1608
4697,5138,3427
4464,5188,4882
4678,5266,3847
4969,4960,2200
5040,5050,2968
4829,4620,4628
4890,4611,4390
5128,5443,3015
5422,5265,2445
5780,4939,2634
5884,4792,3022
5769,4368,3416
5408,4412,3064
5106,4695,2353
5058,4605,2484
5086,4807,3299
5151,4879,3463
5166,4395,2629
5094,4620,1959
4967,4896,2168
4885,5044,2685
4792,5396,2689
4916,5442,2791
5176,5669,3152
5099,5686,2979
5206,5322,2723
5323,5120,2677
5149,5053,2769
5191,5294,2952
5170,5767,3132
5091,5445,3452
5215,5232,3297
5159,5761,2917
4868,5449,3158
4732,5538,3252
4602,5758,2884
4447,5294,3054
4466,5668,3737
4502,5935,3583
4707,5883,2530
4861,6058,2248
4624,5981,2897
4450,5764,3091
4561,5596,2630
4647,5400,2716
4572,5330,3693
4526,5484,4410
4617,5647,4470
4436,6134,4322
4180,6158,4509
4198,5614,4858
4087,6098,4646
3967,6212,4100
4108,5868,3808
4429,6152,3684
4457,5787,3791
4206,5542,4376
4011,5554,4614
3959,5305,4467
4144,5384,4515
4083,5382,4911
3877,5152,5376
3842,5543,5117
3926,5887,5257
3900,5649,6088
3958,5838,6412
4329,5347,6262
4139,4597,5770
3887,4802,5410
4016,4742,5281
4041,4807,5334
4167,4988,5616
3842,4860,5673
3493,5196,5783
3776,5298,6419
4011,4967,6985
4104,4961,6847
4023,4887,6832
3985,4496,6960
4142,4410,6753
4145,4354,7064
4223,4355,7483
4369,4708,6599
4348,4814,5720
4296,4974,6395
4344,4778,7078
4415,4413,6700
4505,4442,6113
4662,4117,6306
4614,4114,7021
4544,4287,7432
4561,4068,7354
4445,4295,6707
4425,4422,6175
4409,4204,6653
4391,4549,7393
4564,4706,7423
4630,4251,7176
4532,4265,7024
4512,4384,6763
4809,4588,6268
5275,5123,5753
5388,4857,5650
5068,4716,5888
4769,4851,6123
4818,4436,6098
5048,4514,6016
5187,4552,6368
5098,4589,6578
4910,5019,6329
4842,4717,6118
5181,4423,5583
5558,4719,5042
5587,4653,5084
5589,4632,4932
5566,5124,4524
5560,4879,4562
5583,4713,5123
5662,5172,5363
5719,4830,4759
5563,4899,4277
5496,5167,4294
5618,5000,4325
5862,5465,4397
6046,5527,4374
5936,5430,4169
5980,5677,4447
6122,5446,4780
6094,5322,4158
6123,5149,3741
6138,4668,4017
6119,4660,3607
5821,4608,2907
5621,4425,3036
5783,4794,3584
5943,4916,3856
6169,4848,4049
6069,5262,4249
5885,5501,3912
5995,5505,3355
6107,5270,2867
6114,4777,2143
5928,4888,2128
5827,5018,2968
5938,4626,3342
5969,4980,3339
5891,5190,3638
5698,4656,4153
5657,4792,4263
5885,4527,3629
5922,3987,2775
5992,4544,2640
5938,4900,3412
5491,4991,3704
5477,5084,2958
5716,4646,2541
5786,4639,3158
5705,4763,4070
5287,4692,4686
5200,4828,4900
5394,4568,4215
5383,4229,3166
5337,4648,3066
5157,4998,3673
5197,4780,3991
5374,4973,3923
5255,4959,3991
5220,4770,3843
5274,4862,3781
4971,4606,4700
4665,4845,5274
4988,4732,4469
5310,4215,3456
5001,4655,3285
4620,4793,3579
4473,4966,3793
4434,5085,4055
4412,4724,3926
4396,4866,3870
4235,4991,4527
3979,4708,4150
4092,4518,3135
4298,4787,3713
4236,4839,5114
4035,5175,5356
3828,5561,4542
3602,5305,4379
3487,5200,4628
3669,4658,4153
3609,4581,3481
3242,5091,3457
3141,4978,3859
3245,5265,4090
3349,5494,4476
3292,5132,4909
3184,5327,4917
3155,5388,4662
3007,4775,4254
2878,4896,3841
2844,5148,3748
2786,5076,4201
2639,5718,4665
2390,5713,4541
2289,5275,4061
2336,5279,3805
2320,5214,4421
2292,5634,4980
2249,5377,4554
2191,4953,4410
2026,5661,4935
1987,5520,5234
2191,4880,4905
2226,5137,4497
2328,5304,4517
2341,5309,4450
2167,5737,4496
2349,5666,4947
2553,5237,5059
2424,5208,4766
2171,5188,4652
2089,5378,4631
2235,5325,4528
2194,5044,4440
1899,5032,4238
1987,4977,4418
2316,5478,5016
2492,6036,5298
2614,5729,5188
2640,5684,4844
2803,5727,4756
2767,5231,4861
2654,5338,4784
2939,5393,5011
3006,4910,5534
2861,4997,5975
2848,5234,5643
3073,5528,4383
3426,5825,3732
3479,5469,4254
3262,5427,4769
2939,5600,4580
2891,5431,4495
3093,5768,4779
3227,6014,4989
3524,5529,5481
3456,5258,6028
3141,5099,5928
3468,5138,5484
3830,5887,5523
4094,5856,5377
4317,5603,4603
4248,6001,4514
4226,5807,5293
4260,5445,5882
4406,5370,5925
4526,5348,5802
4574,5522,5161
4550,5346,4432
4523,5044,4711
4605,5457,5421
4729,5482,6126
4852,5482,6552
4853,5804,6167
5129,5214,4974
5369,5425,4067
5143,6259,4760
5112,5858,5917
5366,5474,5985
5545,5318,5542
5483,5196,5608
5476,5717,6070
5659,5769,5845
5698,5454,4457
5730,5826,3697
5658,5643,4989
5429,5168,6427
5443,5688,6432
5749,5624,5467
5787,5203,4391
5620,5323,4481
5734,5312,5555
5805,5605,5667
5939,5395,4881
6092,4847,4890
6083,5188,5425
6248,5325,5024
6308,5367,4182
6313,5642,4305
6264,5268,4769
5940,5172,4699
5690,5472,4467
5562,4981,4696
5697,4780,5255
6031,5229,5320
6064,5106,5207
5871,4908,5208
5661,4755,4974
5492,4616,4769
5639,4898,4420
5987,5138,3975
6149,5368,3799
6084,5255,3810
5911,4933,4117
5870,5077,4339
6058,5143,4007
6061,5105,3660
5867,5227,3802
5861,4848,3820
5697,4587,3637
5539,4922,4053
5726,4534,4546
5859,4288,4448
5917,4571,4152
5853,4383,4161
5592,4637,3985
5432,4968,3097
5709,4886,2728
6077,5045,3258
5826,4787,3807
5412,4509,4089
5344,5071,3989
5271,4939,3767
5310,4589,3869
5469,4792,4340
5474,4357,4254
5300,4270,3582
5009,4617,3725
5130,4517,4408
5485,4721,4749
5539,4968,4500
5518,4736,3933
5505,4760,3835
5495,4608,3600
5595,4350,2895
5679,4800,3071
5676,4580,4105
5629,4265,4259
5424,4452,3684
5318,3851,3982
5346,3715,4766
5247,4098,4724
5155,4318,4044
5027,4888,3650
4921,4940,3404
5128,4679,3157
5482,4604,3429
5619,4173,3827
5571,4197,3986
5412,4399,4478
5331,4153,4612
5404,4471,3549
5440,4667,2719
5431,4336,2963
5045,4235,3657
4651,4186,4427
4720,4166,4969
4861,4545,4874
5002,4699,4602
4942,4628,4727
4634,4774,4623
4587,4371,4111
4960,4389,3518
5362,4815,3314
5318,4566,3823
4848,4640,4394
4677,4411,4479
5058,3825,4488
5283,4426,4698
5081,4319,4510
4723,3951,4137
4364,4739,4370
4218,4783,5154
4413,4866,5670
4703,5098,5329
4849,4853,5092
4779,4667,5356
4672,4452,5323
4708,4415,5213
4779,4600,5472
4912,4652,5539
4950,4762,4866
4781,5190,4851
4543,5259,5969
4401,5345,6759
4513,5250,6984
4579,4835,6576
4530,5254,5979
4451,5498,5998
4344,5077,6253
4302,5135,6445
4288,5002,6665
4352,4745,6772
4514,5218,6482
4603,5402,5902
4423,5524,5345
4338,5540,5428
4489,5002,6119
4645,5230,6389
4690,5534,6308
4504,5259,6149
4396,5333,5711
4375,5139,5765
4523,4925,6249
4724,5536,6155
4475,5886,5570
4141,6003,5316
3986,6197,5898
4077,5924,6283
4327,5758,5966
4483,5597,5703
4332,5330,5359
4066,5654,4499
4235,5633,3787
4440,5204,4830
4488,5621,6354
4435,5561,5929
4175,5238,4776
3977,5575,4267
3889,5297,4012
3971,5610,4009
4087,6213,4380
4048,5793,4424
3966,5627,3934
3695,5269,3980
3489,4824,4016
3630,5134,3440
3823,5489,3551
3881,5656,4312
3861,5191,4784
3830,4426,4441
3820,4752,3686
3903,5124,2951
3774,4788,2430
3641,5138,2748
3848,5260,3689
3944,4670,4248
3715,4910,3677
3428,5182,3182
3458,5090,3432
3483,5336,3557
3544,5090,3488
3970,4918,3412
4135,5180,3516
3694,4862,3831
3230,4644,4247
3165,4623,4035
3264,4478,3237
3449,4830,3122
3654,4911,3858
3584,4959,4244
3469,5519,3491
3596,5217,2905
3870,5197,4016
4270,5691,5334
4161,5239,4296
3695,5276,2457
3504,5443,2749
3517,5022,3895
3673,5093,3863
3743,4797,3887
3917,4474,4495
3865,4859,4274
3649,4890,3747
3739,5280,4098
3955,5841,4650
4147,5669,4533
4108,5740,4307
3893,5717,4106
3784,5494,4013
3987,5591,4627
4108,5288,5296
3994,5136,5745
4056,5511,5528
4166,5513,4515
4290,5643,4354
4453,5929,5268
4485,5653,5522
4555,5531,4570
4568,5745,4026
4483,5702,4671
4476,5668,5669
4457,5600,6047
4361,5454,5614
4248,5592,5186
4349,5696,5177
4582,5857,5733
4935,5884,6105
5239,5692,5585
5091,5689,5203
4951,5466,5391
5002,5244,5334
5071,5435,4863
5066,5503,4908
5133,5396,5721
5318,5541,6349
5230,5416,6263
5052,5441,5561
4985,5603,4978
5118,5144,5263
5244,5056,5609
5278,5051,5640
5248,5058,5740
5215,5588,5613
5657,5393,5327
5867,4999,5183
5422,5546,5378
5342,5609,5357
5785,5501,4826
5911,5873,4888
5592,5515,5333
5192,5599,5135
5129,5669,4897
5497,4749,4954
5683,4729,4688
5601,4995,4534
5532,5012,4846
5700,5138,4859
5915,4843,4563
5757,4847,4977
5540,4785,5785
5476,4389,5603
5612,4611,4833
5784,5150,4035
5695,5332,3558
5717,5389,3894
5784,5363,3816
5583,5205,3662
5429,5251,4149
5369,5308,4371
5277,5471,4803
5208,5549,4946
5311,5050,4379
5654,4710,3813
5789,4503,3446
5770,4012,4138
5895,4516,4992
5811,5134,4661
5598,4887,3770
5343,5163,3824
5241,5465,4744
5509,5455,4442
5696,5477,3521
5622,5312,3340
5425,5204,3734
5523,5068,4738
5866,4902,4741
5669,5205,3543
5328,5390,3235
5466,5140,3764
5648,5475,4314
5574,5330,4014
5630,4763,2902
5875,5011,2460
5765,5003,2990
5633,5132,3810
5561,5168,4484
5604,4778,4937
5740,5212,4746
5550,5648,4220
5380,5508,3875
5269,5445,3283
5134,5398,2874
4899,5131,3185
4838,5080,3540
5037,5108,3928
5097,5222,3962
5028,5705,3142
4930,5356,2828
5126,5185,3145
5353,5371,3618
5279,4682,4050
5113,4860,3835
5011,5166,3340
5054,5229,3502
4978,5882,4656
4704,5656,4941
4624,5433,3628
4948,5598,3031
5092,5269,3564
4763,5186,4434
4565,4844,5280
4641,4295,4838
4644,4648,3196
4628,5157,2153
4679,5158,2565
4591,5232,3643
4496,5212,4389
4359,5117,4610
4152,5390,4425
